Taxon	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Ax16Esophagus	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	12P2	9M2	1M1	Al12Post3	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other	0.000905438288722	0.000729927007299	0.000202459887635	0.000331486480087	5.0477007723e-05	0.0	0.000841184387618	0.000556668893342	0.000331879385549	0.00072654110546	0.000552608311229	0.000555524693073	0.0	0.0012184315463	0.000246426811237	0.000284077458454	0.000146006716309	0.0	9.88288777981e-05	0.0	0.000146735143067	0.000194988788145	0.0	0.0	0.000499725151167	0.000148617853958	0.000148016577857	0.0	0.000144892538034	4.97561946462e-05	0.0	0.000624729684271	0.0	0.0	0.0	0.0	0.000343221377789	0.0	0.0	0.0	0.0	9.68804495253e-05	0.000149454491107	0.000284441073291	0.0	0.0	0.000145271415428	0.0	0.0	0.0	0.000535775169256	0.00125834865937	0.0	0.0	0.0	4.81162488572e-05	0.0	0.0	0.000533049040512	0.0	0.000145348837209	0.0	0.0	0.0	0.0	0.000330188679245	0.000189053785802	0.000237124158209	0.0	0.000789343857918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000141991669822	9.49802915895e-05	0.000149805253171	0.0002392573452	0.000378268476051	4.98454790151e-05	0.0	0.0	0.00106100795756	0.0	9.41663920147e-05	5.06688285367e-05	0.0	0.000188777195715	0.0	0.0	0.00015024790905	0.0	0.0	9.50841494723e-05	4.80445853752e-05	0.0	4.78743776331e-05	4.72299626883e-05	0.000235449237144	0.0	0.000329597890574	4.7254512806e-05	0.000659195781147	4.70831960073e-05	0.000707413695529	0.000142193572851	0.0	0.000394886223407	0.0005996701814	0.000588783671066	0.000342114266165	0.00033814791556	0.0	0.00127270057272	0.000832925036747	0.0	4.9268364783e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000298344189747	0.0	4.93339911199e-05	0.0	0.000147434637311	0.0	0.0	0.0	4.81741978996e-05	0.0	0.000730033581545	0.0	0.0	0.0	0.0	0.0	0.000193087468623	0.0	0.000148573692552	0.0	4.86831215618e-05	0.0	0.000386193579532	0.0	0.000145229220119	0.0	0.0	0.000287769784173	0.000590318772137	0.0	0.000429881543752	0.000145992505718
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__	0.00164110689831	0.00202133632791	0.000151844915726	0.0	0.0	0.0	0.00162628981606	0.00300601202405	4.74113407927e-05	0.00145308221092	0.000939434129089	0.00222209877229	0.0	0.00166149756314	0.0	0.0	0.0	0.0	4.9414438899e-05	0.0	0.000146735143067	0.0	0.0	0.0	0.0	0.0	0.000394710874285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000588379504781	0.0	0.0	0.000744121440619	0.000101703534198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.92344050022e-05	0.0	0.0	0.0	0.000581508044195	0.0	0.0	0.0	0.000534317773352	0.0	0.0	0.0	0.0	4.74248316418e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.73305566073e-05	0.0	0.0	0.0	4.72835595064e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000101337657073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000190168298945	0.0	0.000195886385896	0.0	0.0	4.70898474289e-05	0.0	9.41708258781e-05	0.0	0.0	0.0	4.71609130353e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000340317954203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__EB1003	5.65898930451e-05	5.61482313307e-05	0.0	0.0	0.0	0.0	0.000224315836698	0.000334001336005	0.0	0.000223551109372	0.000165782493369	0.000277762346536	0.0	0.000498449268941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000295261059987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.4526892901e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000332794523153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__UD5	5.65898930451e-05	0.000112296462661	0.0	0.0	0.0	0.0	0.000112157918349	0.0	0.0	5.58877773431e-05	5.52608311229e-05	0.000166657407922	0.0	0.000110766504209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000148016577857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;Other	0.00130156754004	0.00196518809657	0.00167029407299	0.0026518918407	0.00186764928575	0.0	0.00061686855092	0.00128033845469	0.00431443201214	0.00156485776561	0.000994694960212	0.000444419754458	0.00436101630641	0.000553832521046	0.00295712173484	0.00331423701529	4.86689054363e-05	0.0	0.000395315511192	9.81498748589e-05	0.0	0.0	0.0	0.0	4.99725151167e-05	0.0	0.00246694296428	0.000916944162926	0.00275295822265	0.000497561946462	0.000145489815713	0.00201835744149	0.00138582353847	0.0	0.0	0.0	4.90316253984e-05	4.98156819767e-05	0.0	0.000148824288124	5.08517670989e-05	0.000193760899051	0.0	0.00398217502607	0.000204279658853	0.0	0.0	0.0	4.86381322957e-05	9.71770079199e-05	0.0	0.000241990126803	0.000195398368424	0.0	4.92344050022e-05	0.00255016118943	0.0	0.00213416112917	0.0	0.0	0.0	0.0	0.000145723029096	0.0	0.0	0.00745283018868	0.00534076944891	0.00445793417433	0.0	0.0	4.84966052376e-05	4.87709715178e-05	0.0	0.000396884457012	0.0	0.0	0.0	0.00530102234002	0.00341929049722	0.000149805253171	0.00564647334673	0.00378268476051	0.00149536437045	9.95371522421e-05	0.0	0.0	0.0	0.0044729036207	0.00202675314147	9.63994794428e-05	0.00490820708858	0.0	0.000440938709519	0.00015024790905	0.0	0.0	0.00389845012836	4.80445853752e-05	0.0	0.0	0.00330609738818	0.00616877001319	0.00339718788336	0.00659195781147	0.00264625271713	0.00475562670685	0.00442582042469	0.00858328617242	0.00436060290075	0.000862978233771	0.0	0.00014991754535	9.81306118444e-05	0.000146620399785	9.66136901599e-05	0.0	4.89500220275e-05	0.0	0.000194316249696	0.0	0.0	0.0	0.0	0.0	0.000192966375609	0.0	0.0	0.0	0.000348068221371	0.0	4.93339911199e-05	0.0	0.0	0.000102801336417	4.82975126781e-05	9.80103891012e-05	4.81741978996e-05	0.0	0.0	0.0	5.08052634253e-05	0.000193320767483	4.80931082576e-05	0.0	0.0	0.0	0.0	4.85107208693e-05	0.000194732486247	0.0	0.000289645184649	4.86475968087e-05	0.0	0.00053281666263	0.000337626006849	0.000143884892086	0.000295159386068	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__	0.000282949465226	0.00185289163391	5.06149719087e-05	0.0	0.0	0.0	0.000112157918349	0.000222667557337	0.0	0.000279438886715	0.000331564986737	5.55524693073e-05	0.0	0.000221533008418	0.0	0.0	4.86689054363e-05	0.0	0.0	0.000392599499436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.08517670989e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.62324977145e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.43396226415e-05	0.0	0.0	0.0	0.0	0.000630455868089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.72835595064e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.72299626883e-05	0.0	0.0	9.41708258781e-05	0.0	4.70854129391e-05	0.0	0.0	4.73978576168e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.82322866927e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.48226815854e-05	0.0	0.0	0.0	0.00161167993932	0.0	0.0	0.000236731215378	0.0	0.00131964809384	0.0	0.0	0.000342382000489	0.0	0.00172235618326	0.0	4.99725151167e-05	0.000941246408402	4.93388592856e-05	0.0	9.65950253562e-05	0.0	0.0	0.0	0.0	0.000731564572766	0.000195179076803	0.00438788942519	0.000882569257171	0.0	9.73330737785e-05	0.000347256672289	0.000152555301297	0.00266421236195	0.0	0.0	0.0	0.0	0.00135586654399	0.00187229956793	0.000778210116732	0.000874593071279	0.00107155033851	0.000774368405769	0.0	0.0	0.000295406430013	0.0	0.00167256985439	0.00150361352282	0.000484590036829	0.0	0.00111434108527	0.000597252637866	0.000534317773352	0.000294204177699	0.0	0.0	0.0	0.000331973821493	0.000629509466854	0.0	0.00193986420951	0.0	0.0	0.00957483752543	0.0	0.0	0.0	9.46611132147e-05	0.0	0.0	0.0	0.0	0.0	0.00980440949584	0.0	0.0	4.74518363861e-05	0.0	5.06688285367e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00163351590276	0.000146914789422	0.0	0.0	4.70898474289e-05	0.0	4.70854129391e-05	0.0	4.70854129391e-05	9.41663920147e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000772909521279	0.00183194330618	0.0	0.0	0.0	0.000295610188698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.110359136492	0.0	0.000144023043687	0.0	0.0	4.91448791036e-05	0.0	0.000482975126781	0.000490051945506	0.000289045187398	0.0508482815614	0.0	0.000577895497231	0.000457247370828	0.00057996230245	0.00245274852114	0.0	0.000434446804402	0.0	0.0132230586371	0.0	0.000730246823426	0.000194467402402	0.000434467776973	0.0174158396575	0.0	0.000968757568419	0.0	0.00119904076739	0.0	0.000439067226071	0.00076423385556	0.0958197479196
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.00022635957218	0.000280741156654	0.0	0.0	0.000201908030892	0.0	0.000448631673396	0.000334001336005	0.000805992793476	0.000223551109372	0.000165782493369	5.55524693073e-05	0.0	0.000332299512627	0.0	4.73462430756e-05	0.0	0.000782013685239	4.9414438899e-05	0.00093242381116	0.00200538028858	0.000682460758506	0.0	0.000537319265338	0.000199890060467	0.00163479639354	0.000197355437142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00068312676881	4.87543269465e-05	0.00161804363815	0.0	0.0	0.0014386347852	0.0	0.000242201123813	0.0	0.0	0.0	0.0	0.00092005229771	0.000144023043687	0.000437743190661	9.71770079199e-05	0.000633188836394	0.00087116445649	0.000732743881589	0.0	4.92344050022e-05	0.0	0.000245966155057	0.0	0.00145377011049	0.0	0.000242248062016	0.00109496316942	0.000582892116384	0.0	0.0	0.0	0.0	0.0	0.000823204687424	0.0	0.000436469447139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.45671190127e-05	0.0	0.0	0.0	0.000723414516518	0.0	0.0	0.000101337657073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000480445853752	0.000146914789422	9.57487552662e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.71609130353e-05	0.0	0.0	0.0	0.0	4.90653059222e-05	4.8873466595e-05	0.00149751219748	0.0	0.000489500220275	0.0	0.0	0.000394146918264	0.0	4.76553564621e-05	0.0	0.0	0.0	0.0	5.02411575563e-05	0.0	0.0	0.000144023043687	0.0	0.0	0.0	0.0	0.000338082588747	0.0	0.000433567781096	0.0	0.0	0.0	0.0	0.00130491518051	0.000913769056894	4.81927710843e-05	0.0	0.0	0.0	0.0	0.000243415607809	0.000437551655404	0.0	0.000145942790426	0.0	0.0	9.64645733854e-05	0.0010551558753	0.0	0.0	0.000668704623615	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.00588534887669	0.0115665356541	0.00237890367971	0.000710328171615	0.00166574125486	5.57631182736e-05	0.0061686855092	0.00996437319083	0.00146975156457	0.0160956798748	0.013483642794	0.00666629631687	0.00270193401593	0.00581524147098	0.000542138984722	0.0015624260215	0.00092470920329	0.00112414467253	0.000148243316697	0.00353339549492	0.00166299828809	0.000926196743687	0.00132867476994	0.000537319265338	0.0481735045725	0.000891707123749	0.00611801855141	0.000868683943825	0.00294614827336	0.000199024778585	0.0	0.0015377961459	0.000307960786327	0.000634022629731	0.000390358153606	0.0104821802935	0.0	0.00014944704593	0.0508565310493	0.00267883718623	0.000152555301297	0.00227669056384	0.0731330643152	0.00260737650517	0.0	5.39665407447e-05	0.0	0.000576092174748	0.000194552529183	0.0	0.000146120500706	0.0015971348369	0.000488495921059	0.0	0.0021663138201	0.00187653370543	0.0051652892562	0.00111558422661	0.00101763907734	0.000683760683761	0.000678294573643	0.00209038423253	0.000340020401224	0.0623222516426	0.0344877906411	0.0146698113208	0.00132337650061	0.00303518922508	0.00130744273885	0.0109521460286	0.0121726479146	0.00131681623098	0.196584107829	0.110730763506	0.162941813528	0.0156919374248	0.000145850551801	0.00170390003786	4.74901457947e-05	4.99350843903e-05	0.00186620729256	0.00193862593976	0.00119629149636	0.00761459214652	0.0396618666142	0.0	4.74518363861e-05	0.000470831960073	0.0	9.63994794428e-05	0.000660720185002	0.0	0.0	5.008263635e-05	0.0	0.0	0.00061804697157	0.000768713366004	0.000881488736533	0.000574492531597	4.72299626883e-05	0.000235449237144	0.00193450976692	0.000753366607025	0.000850581230508	0.00131839156229	0.000941663920147	0.00146198830409	0.00298606502986	4.79432352095e-05	0.0339108544351	0.0588676228075	0.0330700161916	0.000146620399785	0.00420269552196	0.000819553584342	0.00146850066083	0.100146986771	0.00136021374787	0.000837562201311	4.82206577298e-05	0.0	0.0	0.0	4.82415939023e-05	0.000979767795033	5.02411575563e-05	0.00296398755125	0.155934563174	0.00609697551608	0.0458312777504	0.0679042264444	0.021820326322	0.0	0.000531272639459	0.000147015583652	0.000578090374795	0.00418064265228	0.0559205723463	0.00987238141103	0.000152415790276	0.000193320767483	0.00115423459818	0.022265060241	0.00608225526163	0.0334956183057	0.101129160063	0.00145532162608	0.0273599143177	0.000534785356605	0.00391020999276	0.0151780502043	0.0362104855497	0.0396706224267	0.0152896348816	0.00239808153477	0.10650334514	0.0523953556445	0.00119411539931	0.00189790257433
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	0.00560239941147	0.0101066816395	0.00749101584249	0.0110337642658	0.0106001716218	0.00078068365583	0.00487886944818	0.00968603874415	0.0200549971553	0.0106745654725	0.00718390804598	0.00466640742181	0.0135096700796	0.00614754098361	0.00936421882701	0.0109843283935	0.00856572735679	0.0103128054741	0.00153184760587	0.00647789174069	0.00943996087063	0.00199863507848	0.0106786083362	0.0098182883939	0.00189895557443	0.00559793916576	0.0085356226564	0.00415037884272	0.0135233035499	0.000995123892925	0.000484966052376	0.00855399106156	0.0048760457835	0.0038529067499	0.0113203864546	0.000536297596412	0.0138759499877	0.000547972501744	0.000291999221335	0.00962397063201	0.00045766590389	0.0126913388878	0.000149454491107	0.011756897696	0.000510699147132	0.000107933081489	0.00726357077139	0.00633701392223	0.00248054474708	0.0002429425198	0.00603964736252	0.00706611170264	0.00625274778956	0.000344098707172	0.00157550096007	0.00885338978973	0.00654269972452	0.0119804045205	0.00649350649351	4.884004884e-05	0.0093507751938	0.00647023691021	0.00218584543644	0.000245170148083	0.000194571456367	0.0231603773585	0.0183382172228	0.0186853836669	0.00581085661711	0.000246669955599	0.00756547041707	4.87709715178e-05	9.7318865262e-05	0.00014883167138	0.00078763414394	0.0	0.000194467402402	0.0171336614919	0.0104953222206	0.000649156097074	0.0145946980572	0.0131448295428	0.00443624763234	0.000398148608968	9.82945888829e-05	0.00945261634917	0.00303691752871	0.0153491218984	0.00633360356709	0.00033739817805	0.0170371419133	0.000156331422616	0.000979863798932	0.00105173536335	0.000305716906145	4.84683986041e-05	0.0140724541219	0.00672624195253	0.0039666993144	0.00210647261586	0.0135549992916	0.0178470521756	0.0124563555723	0.0236368772954	0.0118136282015	0.0197758734344	0.0164791186026	0.0339558573854	0.0160678737321	0.00158212676191	0.000197443111703	0.0	0.00225700407242	0.00019549386638	0.00695618569151	0.00877404425589	0.00905575407509	0.0	0.0	0.00344878553481	0.0	9.53107129241e-05	0.000104882269652	0.0	0.000578899126827	9.79767795033e-05	0.000100482315113	0.0	0.0	0.00163226116179	0.0	0.0	0.000196579516414	0.000462606013878	0.0125573532963	0.00078408311281	0.00847865883033	0.0	0.0	0.0	0.000406442107402	0.0122275385433	0.0119270908479	4.81927710843e-05	0.000144815601467	0.00014605647517	0.0	4.85107208693e-05	0.000973662431235	0.00233360882882	0.00979966208062	0.000924304339366	0.000145229220119	0.000290627270526	0.000819948873776	0.00901678657074	0.0	0.0	0.00869316010699	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067;f__	0.00215041593571	0.00555867490174	0.0	4.7355211441e-05	0.0	0.0	0.00521534320323	0.00512135381875	0.0	0.00564466551165	0.00392351900973	0.00444419754458	0.00014220705347	0.00437527691626	0.0	0.000142038729227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000293083235639	0.0	0.0	0.000789421748569	0.0	0.0	4.97561946462e-05	0.0	0.0	0.0	0.000195083886071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00061628899213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000298626318933	0.0	0.0	0.0	0.000235849056604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.46611132147e-05	0.0	0.0	9.57029380802e-05	0.000189134238025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000783545543585	0.0	0.0	0.0	0.0	0.0	4.7254512806e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000538450242303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.14006682087e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__IS-44;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.93388592856e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000341396800624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019580008811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000911270983213	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__	0.00373493294098	0.00527793374509	0.0	0.0	0.0	0.0	0.00280394795873	0.0040636829214	0.0	0.00491812440619	0.00276304155615	0.00283317593467	4.74023511566e-05	0.00315684536996	0.0	0.0	0.0	0.00058651026393	0.0	0.000245374687147	0.0	0.0	0.0	0.0	0.0	0.0	0.000789421748569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000196126501594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019369522057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000330844125154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.73305566073e-05	0.0	0.0	0.0002392573452	4.72835595064e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.70854129391e-05	4.7254512806e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000685300308385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000289645184649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000830889540567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.82975126781e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000441284628585	0.0	4.86665368892e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000336053768603	0.000145914396887	0.0	0.0	0.0	0.0008304430658	0.0	0.0	0.0	0.0	0.000727554930397	0.000726885055243	0.0	0.0	0.00124427632889	0.0	0.0	0.0	0.0	0.0	0.000616522811344	0.000726357077139	0.0	0.0	0.0	0.0	0.0	4.92271339963e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000377839701507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000147195917767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000915309760092	0.0	0.0	0.0	0.0	0.0	0.000480931082576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000238823079862	0.0
